Date,Adj Close,Open,High,Low,Close,Volume
2010-04-21,10008.04,10223.14,10282.57,10163.7,10223.14,1298001
2010-04-22,10240.78,10223.14,10460.88,10223.14,10460.88,2244549
2010-04-26,10298.97,10460.88,10579.76,10460.88,10520.32,2252126
2010-04-27,10298.97,10520.32,10639.19,10520.32,10520.32,2829282
2010-04-28,10298.97,10460.88,10520.32,10401.45,10520.32,1319285
2010-04-29,10240.78,10579.76,10579.76,10460.88,10460.88,3882591
2010-05-04,10298.97,10758.07,10758.07,10520.32,10520.32,857529
2010-05-05,10357.16,10520.32,10579.76,10460.88,10579.76,2597357
2010-05-06,10182.6,10460.88,10579.76,10401.45,10401.45,2520222
2010-05-07,10066.22,10282.57,10342.01,10163.7,10282.57,1773633
2010-05-10,9949.85,10282.57,10282.57,9985.39,10163.7,2825248
2010-05-11,9930.43,10540.11,10619.35,10143.86,10143.86,984103
2010-05-12,9697.69,10143.86,10223.11,9906.11,9906.11,590594
2010-05-13,9852.85,10143.86,10143.86,9826.87,10064.61,578731
2010-05-14,9852.85,10064.61,10223.11,10064.61,10064.61,274940
2010-05-17,9464.94,10064.61,10064.61,9668.37,9668.37,858356
2010-05-18,9464.94,9589.12,9747.62,9509.87,9668.37,1777867
2010-05-19,9232.2,9351.37,9509.87,9351.37,9430.62,1778754
2010-05-20,9542.52,9192.87,9747.62,9192.87,9747.62,561824
2010-05-21,9154.62,9430.62,9668.37,9351.37,9351.37,1720388
2010-05-24,9542.52,9589.12,9747.62,9509.87,9747.62,955965
2010-05-25,10008.01,9985.36,10223.11,9906.11,10223.11,1560387
2010-05-26,10008.01,10460.86,10460.86,10143.86,10223.11,1583033
2010-05-27,10163.17,10223.11,10381.61,10143.86,10381.61,4736265
2010-05-28,10240.76,10619.35,10619.35,10381.61,10460.86,2997441
2010-05-31,10085.59,10460.86,10460.86,10302.36,10302.36,1241391
2010-06-01,10240.76,10302.36,10460.86,10223.11,10460.86,1316031
2010-06-02,10240.76,10381.61,10540.11,10381.61,10460.86,1844553
2010-06-03,10318.34,10460.86,10619.35,10460.86,10540.11,2129860
2010-06-04,10395.92,10619.35,10698.6,10619.35,10619.35,1271050
2010-06-07,10008.01,10460.86,10460.86,10223.11,10223.11,1527011
2010-06-08,10085.59,10223.11,10302.36,10223.11,10302.36,1273378
2010-06-09,10240.76,10460.86,10540.11,10381.61,10460.86,891287
2010-06-10,10318.34,10460.86,10619.35,10460.86,10540.11,1053568
2010-06-11,10395.92,10698.6,10698.6,10540.11,10619.35,864794
2010-06-14,10628.67,10777.85,10857.1,10777.85,10857.1,1406506
2010-06-15,10318.34,10619.35,10698.6,10540.11,10540.11,845047
2010-06-16,10473.5,10698.6,10698.6,10540.11,10698.6,586244
2010-06-17,10628.67,10777.85,10857.1,10698.6,10857.1,1792825
2010-06-18,10473.5,10936.35,10936.35,10698.6,10698.6,1215707
2010-06-21,10706.25,10936.35,10936.35,10777.85,10936.35,1199816
2010-06-22,10861.41,10936.35,11094.85,10857.1,11094.85,1720322
2010-06-23,10473.5,10936.35,11015.6,10698.6,10698.6,541638
2010-06-24,10783.83,10698.6,11174.1,10698.6,11015.6,1993265
2010-06-25,10628.67,10857.1,11015.6,10777.85,10857.1,717855
2010-06-28,10551.08,10777.85,10857.1,10777.85,10777.85,335702
2010-06-29,10783.83,10936.35,11094.85,10857.1,11015.6,3040660
2010-06-30,10706.25,11015.6,11015.6,10698.6,10936.35,659112
2010-07-01,10861.41,10777.85,11094.85,10777.85,11094.85,1743921
2010-07-02,10551.08,10936.35,10936.35,10698.6,10777.85,841700
2010-07-05,10628.67,10936.35,10936.35,10777.85,10857.1,104527
2010-07-06,10551.08,10936.35,10936.35,10698.6,10777.85,1618614
2010-07-07,10473.5,10936.35,10936.35,10698.6,10698.6,745110
2010-07-08,10783.83,10857.1,11094.85,10857.1,11015.6,1075331
2010-07-09,10706.25,11015.6,11015.6,10857.1,10936.35,272105
2010-07-12,10628.67,10698.6,10857.1,10698.6,10857.1,445676
2010-07-13,10783.83,11094.85,11094.85,10936.35,11015.6,3033903
2010-07-14,10628.67,11015.6,11015.6,10857.1,10857.1,498357
2010-07-15,10783.83,10777.85,11015.6,10777.85,11015.6,982841
2010-07-16,10783.83,11015.6,11015.6,10936.35,11015.6,358539
2010-07-19,10861.41,11015.6,11094.85,10936.35,11094.85,735015
2010-07-20,10861.41,11094.85,11094.85,10936.35,11094.85,790340
2010-07-21,10783.83,11015.6,11015.6,10936.35,11015.6,832614
2010-07-22,10861.41,11094.85,11174.1,11015.6,11094.85,2511066
2010-07-23,10938.99,11174.1,11174.1,11094.85,11174.1,1137352
2010-07-26,10783.83,11174.1,11174.1,11015.6,11015.6,500625
2010-07-27,11249.32,11253.35,11491.09,11174.1,11491.09,5955402
2010-07-28,11016.57,11253.35,11491.09,11174.1,11253.35,1038925
2010-07-29,11559.64,11253.35,11808.09,11253.35,11808.09,3184893
2010-07-30,11947.55,12045.83,12362.83,11887.34,12204.33,4560111
2010-08-02,11869.97,11966.59,12204.33,11966.59,12125.08,1252311
2010-08-03,12102.71,12362.83,12679.83,12283.58,12362.83,2721224
2010-08-04,11714.81,12204.33,12362.83,11887.34,11966.59,1744617
2010-08-05,12257.88,12362.83,12521.33,12204.33,12521.33,1913263
2010-08-06,11947.55,12362.83,12362.83,12045.83,12204.33,1748027
2010-08-09,11637.22,12045.83,12045.83,11808.09,11887.34,1514711
2010-08-10,11482.06,11808.09,11808.09,11570.34,11728.84,1950868
2010-08-11,11482.06,11887.34,11887.34,11728.84,11728.84,208192
2010-08-12,11016.57,11649.59,11649.59,11253.35,11253.35,1314260
2010-08-13,11016.57,11094.85,11332.59,11015.6,11253.35,1092493
2010-08-16,11404.48,11253.35,11649.59,11174.1,11649.59,823470
2010-08-17,11637.22,11808.09,11887.34,11570.34,11887.34,921448
2010-08-18,11249.32,11728.84,11728.84,11491.09,11491.09,389958
2010-08-19,11171.74,11332.59,11491.09,11332.59,11411.84,632174
2010-08-20,11637.22,11411.84,11887.34,11174.1,11887.34,899938
2010-08-23,11326.9,11728.84,11728.84,11570.34,11570.34,673311
2010-08-24,10861.41,11411.84,11411.84,11094.85,11094.85,1539629
2010-08-25,10783.83,11174.1,11174.1,10698.6,11015.6,1645943
2010-08-26,10861.41,10857.1,11253.35,10857.1,11094.85,1327959
2010-08-27,10861.41,10936.35,11174.1,10936.35,11094.85,582138
2010-08-30,11171.74,11411.84,11649.59,11332.59,11411.84,1214137
2010-08-31,11637.22,11411.84,11887.34,11411.84,11887.34,3726660
2010-09-01,11559.64,11728.84,11808.09,11332.59,11808.09,2213829
2010-09-06,11482.06,11966.59,12283.58,11728.84,11728.84,2977823
2010-09-07,11326.9,11728.84,11728.84,11570.34,11570.34,1805310
2010-09-08,11249.32,11411.84,11570.34,11411.84,11491.09,1101576
2010-09-09,11404.48,11649.59,11649.59,11570.34,11649.59,679116
2010-09-10,11249.32,11649.59,11728.84,11491.09,11491.09,921389
2010-09-13,11326.9,11808.09,11808.09,11411.84,11570.34,561068
2010-09-14,11326.9,11570.34,11649.59,11411.84,11570.34,281061
2010-09-15,11326.9,11649.59,11649.59,11411.84,11570.34,644346
2010-09-16,11171.74,11570.34,11649.59,11411.84,11411.84,677976
2010-09-17,11404.48,11411.84,11649.59,11411.84,11649.59,1060632
2010-09-20,11326.9,11491.09,11649.59,11411.84,11570.34,441825
2010-09-21,11171.74,11649.59,11649.59,11411.84,11411.84,1203471
2010-09-22,11094.15,11253.35,11411.84,11253.35,11332.59,1394203
2010-09-23,11094.15,11253.35,11411.84,11174.1,11332.59,1726380
2010-09-24,10938.99,11174.1,11332.59,11094.85,11174.1,1339248
2010-09-27,10861.41,11253.35,11253.35,11094.85,11094.85,844922
2010-09-28,11016.57,11174.1,11253.35,11094.85,11253.35,1220885
2010-09-29,10938.99,11253.35,11253.35,11094.85,11174.1,1412121
2010-09-30,11016.57,11253.35,11332.59,11253.35,11253.35,1713699
2010-10-01,11016.57,11411.84,11411.84,11174.1,11253.35,1179689
2010-10-04,11016.57,11253.35,11253.35,11094.85,11253.35,1462086
2010-10-05,11171.74,11094.85,11411.84,11094.85,11411.84,1940894
2010-10-06,11249.32,11411.84,11491.09,11332.59,11491.09,1538872
2010-10-07,11404.48,11253.35,11728.84,11253.35,11649.59,2837819
2010-10-08,11326.9,11649.59,11649.59,11570.34,11570.34,1320827
2010-10-11,11171.74,11332.59,11491.09,11332.59,11411.84,761508
2010-10-12,11094.15,11332.59,11411.84,11253.35,11332.59,617286
2010-10-13,11249.32,11332.59,11491.09,11253.35,11491.09,1888905
2010-10-14,11326.9,11491.09,11570.34,11411.84,11570.34,1210666
2010-10-15,11094.15,11411.84,11491.09,11253.35,11332.59,2180464
2010-10-18,11094.15,11411.84,11411.84,11332.59,11332.59,859180
2010-10-19,11094.15,11411.84,11411.84,11332.59,11332.59,1622914
2010-10-20,10938.99,11332.59,11332.59,11094.85,11174.1,1112361
2010-10-21,10783.83,11094.85,11174.1,11015.6,11015.6,1332372
2010-10-22,10783.83,11015.6,11015.6,10936.35,11015.6,981453
2010-10-25,10783.83,11015.6,11094.85,10857.1,11015.6,1843420
2010-10-26,11094.15,11015.6,11411.84,11015.6,11332.59,2274719
2010-10-27,11249.32,11411.84,11649.59,11411.84,11491.09,3556688
2010-10-28,11404.48,11411.84,11649.59,11411.84,11649.59,3074788
2010-10-29,11869.97,11728.84,12204.33,11728.84,12125.08,4841313
2010-11-01,11559.64,12125.08,12125.08,11728.84,11808.09,1590421
2010-11-02,11326.9,11728.84,11808.09,11570.34,11570.34,797284
2010-11-03,11326.9,11728.84,11728.84,11411.84,11570.34,780751
2010-11-04,11404.48,11491.09,11649.59,11491.09,11649.59,304219
2010-11-05,11792.39,11728.84,12045.83,11570.34,12045.83,3278519
2010-11-08,11249.32,12045.83,12045.83,11491.09,11491.09,1566251
2010-11-09,11326.9,11728.84,11728.84,11491.09,11570.34,2024429
2010-11-10,11482.06,11649.59,11728.84,11570.34,11728.84,1585936
2010-11-11,11249.32,11491.09,11728.84,11491.09,11491.09,458983
2010-11-12,11171.74,11411.84,11411.84,11174.1,11411.84,1663292
2010-11-15,10861.41,11253.35,11411.84,11015.6,11094.85,1254010
2010-11-16,10783.83,11094.85,11094.85,10936.35,11015.6,1733264
2010-11-17,10628.67,11094.85,11174.1,10857.1,10857.1,2088723
2010-11-18,10706.25,11094.85,11094.85,10857.1,10936.35,1116975
2010-11-19,10551.08,11174.1,11174.1,10777.85,10777.85,1785058
2010-11-22,10706.25,10540.11,10936.35,10540.11,10936.35,969656
2010-11-23,10861.41,10936.35,11174.1,10936.35,11094.85,1045934
2010-11-24,11016.57,11094.85,11253.35,10936.35,11253.35,599928
2010-11-25,10861.41,11174.1,11253.35,11094.85,11094.85,478667
2010-11-26,10628.67,11174.1,11174.1,10857.1,10857.1,776971
2010-11-29,10938.99,10936.35,11174.1,10936.35,11174.1,1027506
2010-11-30,10861.41,11649.59,11649.59,11094.85,11094.85,1535406
2010-12-01,10628.67,11174.1,11174.1,10857.1,10857.1,4364589
2010-12-02,10706.25,11015.6,11094.85,10857.1,10936.35,1122533
2010-12-03,10706.25,11174.1,11174.1,10936.35,10936.35,1447451
2010-12-06,10628.67,10936.35,10936.35,10698.6,10857.1,3898967
2010-12-07,10473.5,10777.85,10857.1,10698.6,10698.6,2153833
2010-12-08,10395.92,10777.85,10777.85,10619.35,10619.35,914381
2010-12-09,10551.08,10698.6,10857.1,10619.35,10777.85,1016155
2010-12-10,10628.67,10857.1,10857.1,10698.6,10857.1,2647470
2010-12-13,10783.83,10857.1,11094.85,10857.1,11015.6,2417247
2010-12-14,10706.25,11015.6,11015.6,10777.85,10936.35,2420018
2010-12-15,10473.5,10857.1,10936.35,10698.6,10698.6,2711190
2010-12-16,10163.17,10540.11,10698.6,10381.61,10381.61,2860217
2010-12-17,10240.76,10460.86,10540.11,10381.61,10460.86,2630750
2010-12-20,10240.76,10460.86,10619.35,10223.11,10460.86,2599643
2010-12-21,10085.59,10302.36,10460.86,10223.11,10302.36,3073595
